Date,Close,High,Low,Open,Volume
2018-07-10,1552.727783203125,1572.4360641151723,1549.1256670298633,1571.6907743005108,5303302
2018-07-11,1639.510498046875,1654.4986790770351,1568.5028595429433,1573.3470922153988,22903802
2018-07-12,1632.4300537109375,1648.6190042543649,1623.4454358359455,1642.9052510576466,6921701
2018-07-13,1640.5037841796875,1654.415522111435,1634.6244560489258,1635.4525332809667,4148185
2018-07-16,1647.21142578125,1652.842392200166,1637.4815169093301,1647.8739280953557,2582159
2018-07-17,1661.2755126953125,1666.9592509590368,1643.7263694125695,1650.364335568703,3315492
2018-07-18,1659.698974609375,1669.1995231504516,1653.7248455869035,1663.6402670125217,2013869
2018-07-19,1644.05859375,1668.1626520650864,1634.5994699607786,1661.2342938585082,1746318
2018-07-20,1656.6705322265625,1659.4916883542317,1646.2157548473979,1646.9625463646241,1934995
2018-07-23,1664.1798095703125,1667.7476560070672,1647.8752831128613,1660.3214710517802,2086201
2018-07-24,1658.661865234375,1671.9377981226942,1646.3401602798697,1671.9377981226942,2038423
2018-07-25,1644.1416015625,1661.151393554441,1633.2719498641436,1661.068439216828,1535492
2018-07-26,1630.2015380859375,1647.0454183960533,1622.2359986373067,1638.7064325638014,3503036
2018-07-27,1612.8184814453125,1630.1601898119534,1609.9558988034687,1627.0071150953518,2033977
2018-07-30,1613.5238037109375,1621.9042167673035,1602.6956808451691,1612.1962305721543,1579251
2018-07-31,1609.873046875,1615.5153598331156,1599.7501868301217,1611.3666300954856,2204803
2018-08-01,1639.9927978515625,1644.1830552292117,1617.8386224784974,1617.9630033356343,2425180
2018-08-02,1616.6767578125,1647.0454342264125,1613.8556017986762,1642.8967051729455,1509287
2018-08-03,1642.4404296875,1644.5978499896564,1623.3978023951424,1623.3978023951424,1505131
2018-08-06,1639.2041015625,1658.6200692423824,1636.4659003320996,1657.0021056981634,1532249
2018-08-07,1632.400634765625,1642.1916772523894,1626.716895403856,1641.4033578466574,1353521
2018-08-08,1637.918212890625,1641.4861603535962,1627.9612632681897,1636.2587212868857,1315062
2018-08-09,1638.2086181640625,1643.5605394058905,1631.2802609145922,1642.8967022435872,2060297
2018-08-10,1653.7664794921875,1656.5876357183215,1636.3003896350533,1643.6850468761036,2784105
2018-08-13,1659.6163330078125,1663.0182710446097,1651.1943916072214,1657.666450340519,3559575
2018-08-14,1662.4376220703125,1679.903714421976,1644.8884740896026,1652.8540153519004,3311765
2018-08-16,1666.5447998046875,1676.1284063827318,1655.343229081579,1659.740923287814,2152065
2018-08-17,1670.0709228515625,1677.663117469527,1662.8106468237643,1670.9836230090193,1213731
2018-08-20,1667.747314453125,1679.4052819499668,1662.5614038739811,1679.4052819499668,1587032
2018-08-21,1674.1368408203125,1679.4057070449269,1662.8107889911232,1667.913746550136,1376866
2018-08-23,1688.6156005859375,1691.0218835825533,1676.3354239309424,1678.4097883612449,3046791
2018-08-24,1695.1705322265625,1697.6597694251332,1685.2135834322803,1688.6155206795293,1570533
2018-08-27,1701.7254638671875,1708.4464854176294,1688.5325875788615,1695.1705535251174,1532702
2018-08-28,1716.910400390625,1719.2337297295257,1702.6388095583911,1705.1280475840613,1987983
2018-08-29,1719.2333984375,1723.050310371235,1697.3280877752309,1719.6482713618332,1525867
2018-08-30,1727.86328125,1730.0207022443258,1713.8406525111054,1715.9150178615182,2408020
2018-08-31,1724.5435791015625,1735.8282029421391,1720.8927786338415,1727.779709246488,2504554
2018-09-03,1703.38525390625,1734.1689074073238,1699.6513974070476,1729.8542693009592,1439711
2018-09-04,1741.5537109375,1746.4078058236887,1706.7459084999255,1709.1107655110834,4420803
2018-09-05,1725.249267578125,1748.4821541921385,1721.764375100962,1742.46649605101,1681106
2018-09-06,1721.9716796875,1727.11606367161,1709.5254913833567,1721.7227154064813,2238097
2018-09-07,1725.7469482421875,1729.1903124121823,1713.7569589202878,1725.290547520044,1312182
2018-09-10,1726.4940185546875,1736.9902246014424,1721.1006694639243,1729.5225104757703,1530539
2018-09-11,1697.8673095703125,1733.3389418166805,1694.5067986320414,1733.3389418166805,3679745
2018-09-12,1695.958984375,1716.6611027538765,1692.6815287925172,1702.9289710383594,2307661
2018-09-14,1713.757080078125,1718.8601388461414,1674.5516880652071,1696.0005990630125,3642038
2018-09-17,1721.0169677734375,1724.045661132278,1704.7540735495686,1717.5736041379905,1033857
2018-09-18,1718.196533203125,1724.8760290324624,1707.2854543094918,1720.0634617071487,1456507
2018-09-19,1724.12890625,1733.339166671954,1714.9603762122215,1719.1504309029287,1301268
2018-09-21,1745.080322265625,1759.891370273058,1701.1037816600276,1723.3825441099207,4508530
2018-09-24,1824.15478515625,1834.1532635020835,1740.9312330696073,1754.9125321451738,3032226
2018-09-25,1811.5013427734375,1835.315011355409,1787.10689253331,1829.506789624455,2868778
2018-09-26,1777.4395751953125,1824.6106967481878,1771.590030382762,1814.6537488805304,1970951
2018-09-27,1816.189453125,1833.489534156052,1772.1713911880158,1777.2327197972925,3311802
2018-09-28,1811.916259765625,1817.1436999653974,1791.2971936647205,1807.186748184765,2904371
2018-10-01,1871.53271484375,1888.4594439295363,1817.4333426361693,1817.8895406531299,3772208
2018-10-03,1794.6162109375,1871.077223543786,1788.6005524582572,1867.1774578721836,3902322
2018-10-04,1713.2591552734375,1789.4711848767297,1706.2478438319035,1789.429859646772,4762419
2018-10-05,1744.6650390625,1759.0612106607477,1676.8334167783657,1700.9790008747796,3417624
2018-10-08,1723.8387451171875,1760.8868208876224,1699.4440925549188,1744.6652469920311,2010154
2018-10-09,1735.662109375,1748.8134572782694,1703.6338440741838,1726.1615615504836,1867130
2018-10-10,1695.6685791015625,1747.4032119905214,1683.5543100897783,1742.466264755315,2749573
2018-10-11,1642.855224609375,1670.2783649563032,1610.5366648684474,1647.0454815888038,4700256
2018-10-12,1591.7012939453125,1641.2370741204709,1579.006143605286,1641.2370741204709,9373289
2018-10-15,1617.58984375,1622.6098476169232,1593.1123364965376,1609.7072566683767,2638151
2018-10-16,1628.21044921875,1636.1759897438103,1605.558345228496,1624.6425012699717,2815425
2018-10-17,1600.911865234375,1650.3647038763684,1593.112233002829,1634.5995307372777,2779207
2018-10-19,1587.469970703125,1600.5799977209117,1551.6665126445366,1600.5799977209117,3428776
2018-10-22,1579.00634765625,1589.7930436728193,1565.68888629009,1588.1335519779625,1778496
2018-10-23,1532.9833984375,1578.1750612668948,1527.4539449669576,1569.8601241685444,2752811
2018-10-24,1537.016357421875,1558.2194502616142,1505.9184676234484,1539.9682011429863,2735913
2018-10-25,1540.7576904296875,1560.6304084099488,1517.5174841613655,1533.2742477886368,2507233
2018-10-26,1495.9400634765625,1541.50595177344,1489.288114907715,1541.50595177344,2285970
2018-10-29,1555.7247314453125,1561.503572129665,1483.6757811720377,1503.922632710858,2609483
2018-10-30,1575.51416015625,1587.6539467726827,1534.1057370597289,1552.3985967970266,2404883
2018-10-31,1611.5592041015625,1616.3402918950037,1559.4244989144154,1579.8377056588563,2769190
2018-11-01,1609.563720703125,1616.7145452941402,1580.9188070591915,1616.1325403800172,2769759
2018-11-02,1591.021484375,1625.2374683808698,1583.9954036310855,1608.2749776166509,1818635
2018-11-05,1572.2296142578125,1602.579129904937,1567.1575237237719,1588.1527366029468,1713366
2018-11-06,1607.02783203125,1611.0190423881543,1572.3545853708385,1574.84906646873,1398710
2018-11-07,1614.88525390625,1620.5809645487302,1610.6030417295485,1613.097522434344,144530
2018-11-09,1587.4874267578125,1631.348711014642,1583.995194488345,1630.5588327515195,2570479
2018-11-12,1592.1856689453125,1618.1698467080198,1586.9057043240691,1586.9057043240691,2552008
2018-11-13,1608.89892578125,1612.2665163512208,1582.332738842895,1592.3106646790036,1418432
2018-11-14,1563.74853515625,1604.6995969469413,1554.8931075856378,1600.625257808745,2422318
2018-11-15,1557.2625732421875,1579.0061484565601,1544.5822974317807,1549.9038761048068,1829123
2018-11-16,1568.696044921875,1579.6718230177416,1555.1011427867452,1570.6916501666417,1829729
2018-11-19,1581.8751220703125,1585.9494614311814,1550.1537191551836,1579.0065094543618,1740628
2018-11-20,1561.7528076171875,1581.5007800281596,1558.3852180373601,1581.5007800281596,1190182
2018-11-21,1506.6663818359375,1555.766118819992,1495.4828336747903,1555.7245035403087,3840461
2018-11-22,1507.1240234375,1536.2678182091681,1504.9620585066273,1513.3186112183055,3194219
2018-11-26,1535.0205078125,1546.57829060696,1483.8005159075915,1512.4870487172368,4333177
2018-11-27,1571.730712890625,1578.091658969686,1526.081695824085,1541.5890711277443,3344839
2018-11-28,1649.5999755859375,1653.8405721374377,1565.2865143533065,1570.6912221053897,5313249
2018-11-29,1630.184814453125,1660.4927155054168,1615.2179296864263,1660.4927155054168,4035441
2018-11-30,1636.58740234375,1655.5038831786644,1629.6028352737972,1634.7165416018354,5268901
2018-12-03,1648.3531494140625,1654.6724813038272,1636.6291084145114,1649.6835190486397,1610576
2018-12-04,1672.0091552734375,1679.1184673017972,1638.8741502625862,1648.852075073926,3270615
2018-12-05,1668.5997314453125,1677.9540341630202,1650.5147461910778,1667.976111264132,2501539
2018-12-06,1656.917236328125,1677.122571167049,1646.0246905983713,1661.324192955758,2321216
2018-12-07,1658.995849609375,1666.2299042170896,1640.5367338530623,1650.5562714847206,1680420
2018-12-10,1642.8651123046875,1672.1336467241501,1629.727472689873,1642.1998768176015,2010786
2018-12-11,1662.9869384765625,1671.3018731689453,1630.5586931762696,1638.0421343994142,2942014
2018-12-12,1676.9564208984375,1681.2801472445872,1650.4732671510317,1663.9019097943942,2219993
2018-12-13,1648.519287109375,1687.682617651055,1641.7842088570983,1682.9431444551872,3748429
2018-12-14,1654.4642333984375,1662.1139331913157,1642.40757734402,1648.8516521317258,2473761
2018-12-17,1658.247802734375,1667.06161499635,1650.5148713013027,1662.155782232395,1227921
2018-12-18,1652.884521484375,1664.6501761463853,1643.363960427867,1656.2521111422868,1768742
2018-12-19,1636.7535400390625,1650.3485416305025,1629.7690749837382,1650.3485416305025,2498833
2018-12-20,1624.780029296875,1642.1166496990368,1618.0864655477549,1624.5721559071592,1940277
2018-12-21,1576.3455810546875,1621.41249281892,1568.6542653836234,1619.749505646798,3729956
2018-12-24,1595.2208251953125,1612.1833186953413,1583.9956591071516,1584.6608947348807,1864116
2018-12-26,1570.85791015625,1597.9646868864847,1555.1011446127459,1597.9646868864847,2446614
2018-12-27,1587.2796630859375,1614.5110784167337,1556.6391443039415,1587.3212783661052,4968201
2018-12-28,1576.5535888671875,1596.4678213509505,1574.0174926132029,1592.3103530661824,2239130
2018-12-31,1574.0594482421875,1587.321734337916,1568.3221204685344,1586.4902405011753,1879740
2019-01-01,1582.166259765625,1588.1529738310971,1567.365631241685,1576.5120619810264,1094883
2019-01-02,1599.2119140625,1608.4829878502965,1579.8380697645812,1583.995538369225,2100463
2019-01-03,1579.7965087890625,1617.2137275171976,1574.1007969050313,1595.636505317587,2611668
2019-01-04,1560.589111328125,1580.8359649684412,1530.7800790300976,1579.838213013137,4280862
2019-01-07,1578.0916748046875,1587.154975063778,1564.039413100301,1573.019584302106,1856423
2019-01-08,1574.4749755859375,1585.159649597839,1565.952164947928,1584.3281558770575,1691756
2019-01-09,1568.98681640625,1595.636227030668,1552.149070915176,1585.990921518634,2414376
2019-01-10,1570.3173828125,1583.9954128375136,1556.639251286796,1571.5230080120214,3053461
2019-01-11,1532.068603515625,1559.0505307678395,1525.7907861114588,1554.8930626857918,9209862
2019-01-14,1507.705810546875,1539.0946947868554,1505.0034562745589,1538.2632011646042,3615370
2019-01-15,1553.0638427734375,1554.3525969995742,1503.3404830972684,1505.0034703573317,7711653
2019-01-16,1555.01806640625,1559.0507908183597,1535.7689656754721,1554.8933220428441,2359280
2019-01-17,1578.4744873046875,1581.5575672701295,1559.3091427065774,1564.8920502282947,2625816
2019-01-18,1583.7657470703125,1586.7238152740392,1563.2254772521094,1567.391856455873,1683728
2019-01-21,1590.4736328125,1609.889001520203,1579.4327273931715,1584.8907250990817,2409803
2019-01-22,1584.807373046875,1598.4314129675397,1574.891370003206,1589.140366816729,2457093
2019-01-23,1562.892578125,1588.3074982856388,1558.2262524719467,1584.0578106680057,2578169
2019-01-24,1584.5162353515625,1587.5993162862226,1562.3927138363297,1570.5588604412912,1962927
2019-01-25,1600.5562744140625,1612.3887506566489,1584.0573720921393,1584.890647932272,2327080
2019-01-28,1629.0543212890625,1634.8872523627317,1604.472683192885,1610.7222522003876,2769033
2019-01-29,1652.1778564453125,1657.427535511434,1613.7638562709308,1634.8873808325322,2557626
2019-01-30,1651.052734375,1657.8022481908624,1628.7626061321723,1649.5527972078128,2429575
2019-01-31,1678.301025390625,1683.0090547250895,1654.052716241764,1655.7192680969194,4094319
2019-02-01,1691.5087890625,1695.5085550547676,1664.9689654555496,1674.4683333984792,3064163
2019-02-04,1708.423583984375,1712.7565771401357,1685.7168200953008,1691.5080457943966,1590764
2019-02-05,1703.674072265625,1712.3817636611814,1689.8833171313265,1708.2153846741712,1111404
2019-02-06,1728.880859375,1738.9218745490869,1700.7577980530846,1708.132167626711,1789812
2019-02-07,1735.630126953125,1748.1709687520115,1722.3811227679635,1728.8390103835666,1339945
2019-02-08,1717.71484375,1741.1299777082806,1709.0488558409588,1729.0474772647437,1684474
2019-02-11,1721.46484375,1746.546533259686,1707.2991514477983,1716.5485966197293,1778730
2019-02-12,1709.54931640625,1724.8815151664442,1681.5511582637123,1724.8815151664442,2422903
2019-02-14,1703.7158203125,1729.0474270573752,1694.0915450627185,1716.5899935111759,1724085
2019-02-15,1691.2999267578125,1709.8820186221433,1675.6760048040283,1707.3821911095379,1930065
2019-02-18,1641.8035888671875,1701.5077272698222,1635.429007723874,1697.8829973548407,2942184
2019-02-19,1587.22412109375,1642.3869500635794,1576.5581479047653,1641.5536740868856,4408554
2019-02-20,1595.5150146484375,1611.3889610827289,1567.641976740625,1595.7233336214952,4645778
2019-02-21,1595.0565185546875,1616.5550751903913,1580.7659197542707,1595.5148609385576,4683919
2019-02-22,1604.597900390625,1608.222630535486,1587.4740384300032,1597.5566573762374,2271955
2019-02-25,1654.1776123046875,1658.2189799271925,1608.6390657032387,1610.305617441859,2934880
2019-02-26,1698.79931640625,1704.1740062954118,1643.4281807169978,1653.2191712726699,6453309
2019-02-27,1714.9652099609375,1729.0057868041836,1684.8838686174506,1699.8828348069235,4732082
2019-02-28,1652.760986328125,1726.0060574810766,1647.8863428244172,1716.548294966736,8454295
2019-03-01,1662.718505859375,1670.7179329753608,1650.177664727553,1662.426879681056,4148548
2019-03-05,1656.6358642578125,1672.3847997561172,1647.0531910155628,1670.7182478879,2449622
2019-03-06,1666.2183837890625,1679.0508523341737,1654.0942810971992,1657.6357034904597,2635047
2019-03-07,1677.63427734375,1686.591992559593,1666.7182825433388,1670.7180472339885,2539884
2019-03-08,1685.467041015625,1694.049823059298,1674.926182763216,1687.38361618056,2031071
2019-03-11,1678.8841552734375,1694.0497344419427,1669.5931095785709,1690.633323938954,3111689
2019-03-12,1676.926025390625,1687.217064014379,1669.0516089115667,1678.2593481902156,2658550
2019-03-13,1666.968505859375,1679.8009755857972,1648.7197425623024,1677.3844550337024,1833163
2019-03-14,1656.0526123046875,1673.0514617094257,1650.7196259810876,1670.6765439218766,1905495
2019-03-15,1699.8411865234375,1724.006188405401,1659.0523705858382,1665.6352707525064,5184318
2019-03-18,1685.550537109375,1720.381510538638,1675.7178407676452,1702.382669661014,2349915
2019-03-19,1685.550537109375,1691.550082923083,1662.4687335676026,1691.550082923083,2373993
2019-03-20,1679.0928955078125,1703.8828572610742,1666.5520506394446,1689.883779348397,3091165
2019-03-22,1671.260009765625,1679.8843959188778,1652.6363117319027,1679.0511199288387,3148149
2019-03-25,1653.427978515625,1673.0516698991862,1647.5533417600132,1673.0516698991862,2429205
2019-03-26,1652.0941162109375,1662.3433464715392,1631.595553971507,1653.219018082217,2316539
2019-03-27,1639.803466796875,1664.8850480276176,1634.0538434345135,1661.551944828363,2266166
